timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; methanation,import,trdBuy,export
30th < 2035,30th < 2035 < d043,West,,188.16,2970.8633087802436,
30th < 2035,30th < 2035 < d044,East,,,2884.253841328945,-192.0
30th < 2035,30th < 2035 < d044,West,,188.16,1067.8582494481298,
30th < 2035,30th < 2035 < d045,East,,,1653.8459119081201,-192.0
30th < 2035,30th < 2035 < d045,West,,188.16,697.1938892024316,
30th < 2035,30th < 2035 < d046,East,,,2461.641673109531,-192.0
30th < 2035,30th < 2035 < d046,West,,188.16,2183.230777637365,
30th < 2035,30th < 2035 < d047,East,,,3301.742579321204,-192.0
30th < 2035,30th < 2035 < d047,West,,188.16,2229.9572474789784,
30th < 2035,30th < 2035 < d048,East,,,3626.397326402736,-192.0
30th < 2035,30th < 2035 < d048,West,,188.16,2241.3940931029747,
30th < 2035,30th < 2035 < d049,East,,,3392.9359171470282,-192.0
30th < 2035,30th < 2035 < d049,West,,188.16,2329.264786922212,
30th < 2035,30th < 2035 < d050,East,,,2571.550064990394,-192.0
30th < 2035,30th < 2035 < d050,West,,188.16,1700.6012229592006,
30th < 2035,30th < 2035 < d051,East,,,1261.2551845268124,-192.0
30th < 2035,30th < 2035 < d051,West,,188.16,196.54625517091313,
30th < 2035,30th < 2035 < d052,East,,,1031.148120930832,-192.0
30th < 2035,30th < 2035 < d052,West,,188.16,916.3216328583051,
30th < 2035,30th < 2035 < d053,East,,,1191.898404255183,-192.0
30th < 2035,30th < 2035 < d053,West,,188.16,1075.476101105171,
30th < 2035,30th < 2035 < d054,East,,,1285.7706050411305,-192.0
30th < 2035,30th < 2035 < d054,West,,188.16,4.969270271210818,
30th < 2035,30th < 2035 < d055,East,,,1023.6511592154264,-192.0
30th < 2035,30th < 2035 < d055,West,,188.16,205.88059678862558,
30th < 2035,30th < 2035 < d056,East,,,1841.1062260919537,-192.0
30th < 2035,30th < 2035 < d056,West,,188.16,1399.104245465918,
30th < 2035,30th < 2035 < d057,East,,,1661.4792030090657,-192.0
30th < 2035,30th < 2035 < d057,West,,188.16,1511.2825499163885,
30th < 2035,30th < 2035 < d058,East,,,1733.9861560315633,-192.0
30th < 2035,30th < 2035 < d058,West,,188.16,940.3128351481926,
30th < 2035,30th < 2035 < d059,East,,,1539.8335262291457,-192.0
30th < 2035,30th < 2035 < d059,West,,188.16,749.822316966183,
30th < 2035,30th < 2035 < d060,East,,,474.346934953418,
30th < 2035,30th < 2035 < d061,East,,,427.712185209494,-23.090665394324752
30th < 2035,30th < 2035 < d061,West,,22.628852086438258,,
30th < 2035,30th < 2035 < d062,East,,,826.963177016082,-192.0
30th < 2035,30th < 2035 < d062,West,,188.16,213.2636573913351,
30th < 2035,30th < 2035 < d063,East,,,984.2423162085545,-192.0
30th < 2035,30th < 2035 < d063,West,,188.16,744.4261498634073,
30th < 2035,30th < 2035 < d064,East,,,1685.9774205212873,-192.0
30th < 2035,30th < 2035 < d064,West,,188.16,1176.9091209738212,
30th < 2035,30th < 2035 < d065,East,,,2013.1192408935817,-192.0
30th < 2035,30th < 2035 < d065,West,,188.16,1414.328414464235,
30th < 2035,30th < 2035 < d066,East,,,879.7382998059267,-192.0
30th < 2035,30th < 2035 < d066,West,,188.16,842.6697492442736,
30th < 2035,30th < 2035 < d067,East,,,506.34372087170254,-192.0
30th < 2035,30th < 2035 < d067,West,,188.16,534.657142606215,
30th < 2035,30th < 2035 < d068,East,,,1508.2852331754057,-192.0
30th < 2035,30th < 2035 < d068,West,,188.16,1043.7442746826807,
30th < 2035,30th < 2035 < d069,East,,,862.6571366293738,-192.0
30th < 2035,30th < 2035 < d069,West,,188.16,1023.566285071956,
30th < 2035,30th < 2035 < d070,East,,,621.205725771116,-192.0
30th < 2035,30th < 2035 < d070,West,,188.16,587.5314694882638,
30th < 2035,30th < 2035 < d071,East,,,989.5346154778954,-192.0
30th < 2035,30th < 2035 < d071,West,,188.16,739.1752528223639,
30th < 2035,30th < 2035 < d072,East,,,1590.7693244157174,-192.0
30th < 2035,30th < 2035 < d072,West,,188.16,1072.4368430672416,
30th < 2035,30th < 2035 < d073,East,,,1911.1967002538129,-192.0
30th < 2035,30th < 2035 < d073,West,,188.16,1048.690799611298,
30th < 2035,30th < 2035 < d074,East,,,909.9577954226563,-192.0
30th < 2035,30th < 2035 < d074,West,,188.16,672.6916883042791,
30th < 2035,30th < 2035 < d075,East,,,523.5644025429167,-192.0
30th < 2035,30th < 2035 < d075,West,,188.16,633.3977535777002,
30th < 2035,30th < 2035 < d076,East,,,481.02155631784024,-192.0
30th < 2035,30th < 2035 < d076,West,,188.16,750.0568800821883,
30th < 2035,30th < 2035 < d077,East,,,638.6691471919663,-192.0
30th < 2035,30th < 2035 < d077,West,,188.16,321.6478655725221,
30th < 2035,30th < 2035 < d078,East,,,1289.1544884656294,-192.0
30th < 2035,30th < 2035 < d078,West,,188.16,467.6375881656379,
30th < 2035,30th < 2035 < d079,East,,,1777.8060270981593,-192.0
30th < 2035,30th < 2035 < d079,West,,188.16,1286.131623425629,
30th < 2035,30th < 2035 < d080,East,,,718.4289940380138,-192.0
30th < 2035,30th < 2035 < d080,West,,188.16,670.8627823948813,
30th < 2035,30th < 2035 < d081,East,,,1060.8563470121433,-192.0
30th < 2035,30th < 2035 < d081,West,,188.16,40.73496404089921,
30th < 2035,30th < 2035 < d082,East,,,2011.197834339805,-192.0
30th < 2035,30th < 2035 < d082,West,,188.16,1050.507608616569,
30th < 2035,30th < 2035 < d083,East,,,1934.5280631505998,-192.0
30th < 2035,30th < 2035 < d083,West,,188.16,1632.390758277271,
30th < 2035,30th < 2035 < d084,East,,,912.1859444389233,-192.0
30th < 2035,30th < 2035 < d084,West,,188.16,1016.7125243318716,
30th < 2035,30th < 2035 < d085,East,,,1443.7337473405069,-192.0
30th < 2035,30th < 2035 < d085,West,,188.16,715.8920129421739,
30th < 2035,30th < 2035 < d086,East,,,904.0639889659938,-192.0
30th < 2035,30th < 2035 < d086,West,,188.16,799.648676561107,
30th < 2035,30th < 2035 < d087,East,,,639.5890922957917,-192.0
30th < 2035,30th < 2035 < d087,West,,188.16,228.4499901214545,
30th < 2035,30th < 2035 < d092,East,,,478.26700189043027,-192.0
30th < 2035,30th < 2035 < d092,West,,188.16,74.73716452397056,
30th < 2035,30th < 2035 < d093,East,,,797.5006583300319,-192.0
30th < 2035,30th < 2035 < d093,West,,188.16,754.3172409722171,
30th < 2035,30th < 2035 < d094,East,,,744.9395677565522,-192.0
30th < 2035,30th < 2035 < d094,West,,188.16,384.0181331251754,
30th < 2035,30th < 2035 < d095,East,,,717.6995188163146,-192.0
30th < 2035,30th < 2035 < d095,West,,188.16,9.180830231561025,
30th < 2035,30th < 2035 < d096,East,,,1172.6298672348692,-192.0
30th < 2035,30th < 2035 < d096,West,,188.16,450.5688239660668,
30th < 2035,30th < 2035 < d097,East,,,1318.143345227046,-192.0
30th < 2035,30th < 2035 < d097,West,,188.16,731.4545349752508,
30th < 2035,30th < 2035 < d098,East,,,1193.9423199429002,-192.0
30th < 2035,30th < 2035 < d098,West,,188.16,833.557434489716,
30th < 2035,30th < 2035 < d099,East,,,561.1262371303122,-192.0
30th < 2035,30th < 2035 < d099,West,,188.16,559.6525254336461,
30th < 2035,30th < 2035 < d100,East,,,476.83894634820876,-192.0
30th < 2035,30th < 2035 < d100,West,,188.16,232.98268485918004,
30th < 2035,30th < 2035 < d101,East,,,37.847072645510494,-37.847072645510494
30th < 2035,30th < 2035 < d101,West,,37.09013119260028,,
30th < 2035,30th < 2035 < d102,East,,,200.2128483318175,-192.0
30th < 2035,30th < 2035 < d102,West,,188.16,,
30th < 2035,30th < 2035 < d103,East,,,243.11301937358178,-192.0
30th < 2035,30th < 2035 < d103,West,,188.16,,
30th < 2035,30th < 2035 < d104,East,,,184.31154771640303,-106.28948856413689
30th < 2035,30th < 2035 < d104,West,,104.16369879285415,,
30th < 2035,30th < 2035 < d105,East,,,270.02205915226614,-192.0
30th < 2035,30th < 2035 < d105,West,,188.16,,
30th < 2035,30th < 2035 < d106,East,,,275.90256230130313,-192.0
30th < 2035,30th < 2035 < d106,West,,188.16,8.824699943018834,
30th < 2035,30th < 2035 < d107,East,,,304.16836156611976,-192.0
30th < 2035,30th < 2035 < d107,West,,188.16,67.72608238414855,
30th < 2035,30th < 2035 < d109,East,,,243.74693543224993,-187.84622745199667
30th < 2035,30th < 2035 < d109,West,,184.08930290295675,,
30th < 2035,30th < 2035 < d110,East,,,428.11921774848787,-192.0
30th < 2035,30th < 2035 < d110,West,,188.16,17.532518358703772,
30th < 2035,30th < 2035 < d111,East,,,431.45767621048896,-192.0
30th < 2035,30th < 2035 < d111,West,,188.16,,
30th < 2035,30th < 2035 < d112,East,,,190.90766855972737,-25.355350549915315
30th < 2035,30th < 2035 < d112,West,,24.848243538917007,,
30th < 2035,30th < 2035 < d113,East,,,647.1234988038927,-192.0
30th < 2035,30th < 2035 < d113,West,,188.16,182.5232437031553,
30th < 2035,30th < 2035 < d114,East,,,994.8065261604784,-192.0
30th < 2035,30th < 2035 < d114,West,,188.16,693.081405218745,
30th < 2035,30th < 2035 < d115,East,,,449.8298576981413,-192.0
30th < 2035,30th < 2035 < d115,West,,188.16,419.500981947018,
30th < 2035,30th < 2035 < d116,East,,,419.8575885284414,-192.0
30th < 2035,30th < 2035 < d116,West,,188.16,249.16943151594262,
30th < 2035,30th < 2035 < d117,East,,,422.40620975243996,-192.0
30th < 2035,30th < 2035 < d117,West,,188.16,61.18226466410248,
30th < 2035,30th < 2035 < d118,East,,,737.667950978073,-192.0
30th < 2035,30th < 2035 < d118,West,,188.16,449.8546465000171,
30th < 2035,30th < 2035 < d119,East,,,433.4182430820082,-192.0
30th < 2035,30th < 2035 < d119,West,,188.16,293.9927370293743,
30th < 2035,30th < 2035 < d120,East,,,372.1297367971219,-192.0
30th < 2035,30th < 2035 < d120,West,,188.16,364.428245840648,
30th < 2035,30th < 2035 < d121,East,,,382.3948052047482,-192.0
30th < 2035,30th < 2035 < d121,West,,188.16,116.35738526058185,
30th < 2035,30th < 2035 < d122,East,,,575.3948825819673,-192.0
30th < 2035,30th < 2035 < d122,West,,188.16,403.4995992504676,
30th < 2035,30th < 2035 < d123,East,,,27.82502607588207,-7.2929052463383535
30th < 2035,30th < 2035 < d123,West,,7.147047141411586,,
30th < 2035,30th < 2035 < d124,East,,,64.61483284811942,-1.3320197170068027
30th < 2035,30th < 2035 < d124,West,,1.3053793226666666,,
30th < 2035,30th < 2035 < d126,East,,,9.438185593211681,
30th < 2035,30th < 2035 < d127,East,,,338.8790466283259,-192.0
30th < 2035,30th < 2035 < d127,West,,188.16,4.295493580734237,
30th < 2035,30th < 2035 < d128,East,,,205.1110269933432,-164.04678533425576
30th < 2035,30th < 2035 < d128,West,,160.76584962757065,,
30th < 2035,30th < 2035 < d130,East,,,48.45809066549006,-25.939029805358093
30th < 2035,30th < 2035 < d130,West,,25.42024920925093,,
30th < 2035,30th < 2035 < d131,East,,,71.9366427482235,-39.385028440276216
30th < 2035,30th < 2035 < d131,West,,38.59732787147069,,
30th < 2035,30th < 2035 < d132,East,,,75.23597017653026,-39.83008423606561
30th < 2035,30th < 2035 < d132,West,,39.03348255134429,,
30th < 2035,30th < 2035 < d133,East,,,48.049442789993776,-19.30447362863257
30th < 2035,30th < 2035 < d133,West,,18.918384156059922,,
30th < 2035,30th < 2035 < d134,East,,,70.80980527502169,-29.745563615934255
30th < 2035,30th < 2035 < d134,West,,29.15065234361557,,
30th < 2035,30th < 2035 < d135,East,,,266.30418504033605,-164.46411520182053
30th < 2035,30th < 2035 < d135,West,,161.1748328977841,,
30th < 2035,30th < 2035 < d136,East,,,247.48705337806172,-192.0
30th < 2035,30th < 2035 < d136,West,,188.16,,
30th < 2035,30th < 2035 < d137,East,,,226.7781922929133,-192.0
30th < 2035,30th < 2035 < d137,West,,188.16,19.317783999487013,
30th < 2035,30th < 2035 < d138,East,,,338.85179609756256,-192.0
30th < 2035,30th < 2035 < d138,West,,188.16,150.03766040792254,
30th < 2035,30th < 2035 < d139,East,,,221.14809878154193,-192.0
30th < 2035,30th < 2035 < d139,West,,188.16,,
30th < 2035,30th < 2035 < d140,East,,,420.4134837129226,-192.0
30th < 2035,30th < 2035 < d140,West,,188.16,200.3194142344949,
30th < 2035,30th < 2035 < d141,East,,,610.6820159450701,-192.0
30th < 2035,30th < 2035 < d141,West,,188.16,168.0278879669655,
30th < 2035,30th < 2035 < d142,East,,,512.390841347899,-192.0
30th < 2035,30th < 2035 < d142,West,,188.16,2.960914159316493,
30th < 2035,30th < 2035 < d143,East,,,99.52296313850294,-30.238233738562283
30th < 2035,30th < 2035 < d143,West,,29.63346906379104,,
30th < 2035,30th < 2035 < d144,East,,,234.99905462988897,-165.18984380944036
30th < 2035,30th < 2035 < d144,West,,161.88604693325155,,
30th < 2035,30th < 2035 < d145,East,,,206.9411113498984,-140.14417124898898
30th < 2035,30th < 2035 < d145,West,,137.3412878240092,,
30th < 2035,30th < 2035 < d146,East,,,270.02205915226614,-192.0
30th < 2035,30th < 2035 < d146,West,,188.16,13.004074839018747,
30th < 2035,30th < 2035 < d147,East,,,556.0644639626955,-192.0
30th < 2035,30th < 2035 < d147,West,,188.16,411.36381368268474,
30th < 2035,30th < 2035 < d148,East,,,363.5090632783658,-192.0
30th < 2035,30th < 2035 < d148,West,,188.16,113.42749027424296,
30th < 2035,30th < 2035 < d149,East,,,392.8136047520234,-192.0
30th < 2035,30th < 2035 < d149,West,,188.16,190.93333087806627,
30th < 2035,30th < 2035 < d150,East,,,33.26529208719207,-12.733171257648355
30th < 2035,30th < 2035 < d150,West,,12.478507832495389,,
30th < 2035,30th < 2035 < d152,East,,,79.0474223270295,-9.95152435688185
30th < 2035,30th < 2035 < d152,West,,9.752493869744214,,
30th < 2035,30th < 2035 < d154,East,,,117.0491358888787,-97.86785117039454
30th < 2035,30th < 2035 < d154,West,,95.91049414698666,,
30th < 2035,30th < 2035 < d155,East,,,244.1640850046761,-185.12175495149742
30th < 2035,30th < 2035 < d155,West,,181.41931985246748,,
30th < 2035,30th < 2035 < d156,East,,,14.08267403323859,-3.9960591510204075
30th < 2035,30th < 2035 < d156,West,,3.9161379679999997,,
30th < 2035,30th < 2035 < d160,East,,,44.749580788627725,
30th < 2035,30th < 2035 < d161,East,,,169.49743949200882,-9.982019598927423
30th < 2035,30th < 2035 < d161,West,,9.782379206948875,,
30th < 2035,30th < 2035 < d162,East,,,206.125421039159,-141.20173701931364
30th < 2035,30th < 2035 < d162,West,,138.37770227892736,,
30th < 2035,30th < 2035 < d163,East,,,48.51855911908433,-25.896153572463653
30th < 2035,30th < 2035 < d163,West,,25.378230501014382,,
30th < 2035,30th < 2035 < d165,East,,,7.522322450691422,-3.02077537755102
30th < 2035,30th < 2035 < d165,West,,2.96035987,,
30th < 2035,30th < 2035 < d166,East,,,188.45742347287182,-148.9616921209947
30th < 2035,30th < 2035 < d166,West,,145.98245827857482,,
30th < 2035,30th < 2035 < d167,East,,,310.0591607830687,-192.0
30th < 2035,30th < 2035 < d167,West,,188.16,,
30th < 2035,30th < 2035 < d168,East,,,261.80921082044864,-192.0
30th < 2035,30th < 2035 < d168,West,,188.16,,
30th < 2035,30th < 2035 < d169,East,,,278.66143070972674,-192.0
30th < 2035,30th < 2035 < d169,West,,188.16,,
30th < 2035,30th < 2035 < d170,East,,,305.98768639423037,-192.0
30th < 2035,30th < 2035 < d170,West,,188.16,,
30th < 2035,30th < 2035 < d171,East,,,315.43506381819117,-192.0
30th < 2035,30th < 2035 < d171,West,,188.16,45.30352426154209,
30th < 2035,30th < 2035 < d172,East,,,233.06424165908743,-192.0
30th < 2035,30th < 2035 < d172,West,,188.16,,
30th < 2035,30th < 2035 < d174,East,,,3.3300492925170064,-3.3300492925170064
30th < 2035,30th < 2035 < d174,West,,3.2634483066666666,,
30th < 2035,30th < 2035 < d175,East,,,318.4319852596793,-192.0
30th < 2035,30th < 2035 < d175,West,,188.16,134.3902704308465,
30th < 2035,30th < 2035 < d176,East,,,666.229942466484,-192.0
30th < 2035,30th < 2035 < d176,West,,188.16,504.503946066045,
30th < 2035,30th < 2035 < d177,East,,,641.4792006185089,-192.0
30th < 2035,30th < 2035 < d177,West,,188.16,242.30032946811227,
30th < 2035,30th < 2035 < d178,East,,,88.34238642519091,-55.746047762218964
30th < 2035,30th < 2035 < d178,West,,54.631126806974585,,
30th < 2035,30th < 2035 < d179,East,,,207.5572580918175,-192.0
30th < 2035,30th < 2035 < d179,West,,188.16,,
30th < 2035,30th < 2035 < d180,East,,,426.1691389913371,-192.0
30th < 2035,30th < 2035 < d180,West,,188.16,137.6084704780653,
30th < 2035,30th < 2035 < d181,East,,,540.8099895491657,-192.0
30th < 2035,30th < 2035 < d181,West,,188.16,153.27404999804287,
30th < 2035,30th < 2035 < d182,East,,,229.55426399054494,-192.0
30th < 2035,30th < 2035 < d182,West,,188.16,,
30th < 2035,30th < 2035 < d183,East,,,214.72616645951288,-192.0
30th < 2035,30th < 2035 < d183,West,,188.16,,
30th < 2035,30th < 2035 < d184,East,,,223.12872156915705,-192.0
30th < 2035,30th < 2035 < d184,West,,188.16,,
30th < 2035,30th < 2035 < d185,East,,,254.78015634171354,-192.0
30th < 2035,30th < 2035 < d185,West,,188.16,48.977212603947976,
30th < 2035,30th < 2035 < d186,East,,,294.47740409823786,-192.0
30th < 2035,30th < 2035 < d186,West,,188.16,190.4824632611243,
30th < 2035,30th < 2035 < d187,East,,,455.2911936009614,-192.0
30th < 2035,30th < 2035 < d187,West,,188.16,468.765836210315,
30th < 2035,30th < 2035 < d188,East,,,386.23096468474523,-192.0
30th < 2035,30th < 2035 < d188,West,,188.16,217.23755511044274,
30th < 2035,30th < 2035 < d191,East,,,26.141359746584993,-15.18998165325166
30th < 2035,30th < 2035 < d191,West,,14.886182020186627,,
30th < 2035,30th < 2035 < d192,East,,,42.23881119599392,-34.154065429327254
30th < 2035,30th < 2035 < d192,West,,33.47098412074071,,
30th < 2035,30th < 2035 < d193,East,,,233.94453063621887,-192.0
30th < 2035,30th < 2035 < d193,West,,188.16,,
30th < 2035,30th < 2035 < d194,East,,,452.92456990680705,-192.0
30th < 2035,30th < 2035 < d194,West,,188.16,69.71382160008318,
30th < 2035,30th < 2035 < d195,East,,,531.2977321783791,-192.0
30th < 2035,30th < 2035 < d195,West,,188.16,78.81681247148717,
30th < 2035,30th < 2035 < d196,East,,,778.0040439290602,-192.0
30th < 2035,30th < 2035 < d196,West,,188.16,587.765141511684,
30th < 2035,30th < 2035 < d197,East,,,772.7666075451899,-192.0
30th < 2035,30th < 2035 < d197,West,,188.16,299.0840403062257,
30th < 2035,30th < 2035 < d198,East,,,347.0225850776281,-192.0
30th < 2035,30th < 2035 < d198,West,,188.16,110.34279201154189,
30th < 2035,30th < 2035 < d199,East,,,263.59611725636546,-192.0
30th < 2035,30th < 2035 < d199,West,,188.16,225.7599843288004,
30th < 2035,30th < 2035 < d200,East,,,120.47929683268572,-107.79742773935239
30th < 2035,30th < 2035 < d200,West,,105.64147918456534,,
30th < 2035,30th < 2035 < d201,East,,,242.9810348694024,-192.0
30th < 2035,30th < 2035 < d201,West,,188.16,11.050037553979575,
30th < 2035,30th < 2035 < d202,East,,,462.52263377660995,-192.0
30th < 2035,30th < 2035 < d202,West,,188.16,339.55142792426267,
30th < 2035,30th < 2035 < d203,East,,,604.2488856707542,-192.0
30th < 2035,30th < 2035 < d203,West,,188.16,559.1941174826624,
30th < 2035,30th < 2035 < d204,East,,,746.3432169758813,-192.0
30th < 2035,30th < 2035 < d204,West,,188.16,498.89851019875874,
30th < 2035,30th < 2035 < d205,East,,,536.6211935224317,-192.0
30th < 2035,30th < 2035 < d205,West,,188.16,245.67834915798215,
30th < 2035,30th < 2035 < d207,East,,,40.15482401764154,
30th < 2035,30th < 2035 < d211,East,,,3.3300492925170064,-3.3300492925170064
30th < 2035,30th < 2035 < d211,West,,3.2634483066666666,,
30th < 2035,30th < 2035 < d212,East,,,364.11987239509875,-192.0
30th < 2035,30th < 2035 < d212,West,,188.16,30.979284204127126,
30th < 2035,30th < 2035 < d213,East,,,334.09368099547544,-192.0
30th < 2035,30th < 2035 < d213,West,,188.16,,
30th < 2035,30th < 2035 < d214,East,,,321.44637209505106,-192.0
30th < 2035,30th < 2035 < d214,West,,188.16,44.946339095367655,
30th < 2035,30th < 2035 < d215,East,,,310.03702273968867,-192.0
30th < 2035,30th < 2035 < d215,West,,188.16,3.847650721792519,
30th < 2035,30th < 2035 < d216,East,,,310.9012127137214,-192.0
30th < 2035,30th < 2035 < d216,West,,188.16,201.66375684945484,
30th < 2035,30th < 2035 < d217,East,,,342.668227717351,-192.0
30th < 2035,30th < 2035 < d217,West,,188.16,239.7400417028765,
30th < 2035,30th < 2035 < d218,East,,,496.1390966348148,-192.0
30th < 2035,30th < 2035 < d218,West,,188.16,206.96708361094014,
30th < 2035,30th < 2035 < d219,East,,,471.7995210151465,-192.0
30th < 2035,30th < 2035 < d219,West,,188.16,188.699441017043,
30th < 2035,30th < 2035 < d220,East,,,318.65667734187184,-192.0
30th < 2035,30th < 2035 < d220,West,,188.16,85.90627410245146,
30th < 2035,30th < 2035 < d221,East,,,218.81913726019613,-192.0
30th < 2035,30th < 2035 < d221,West,,188.16,,
30th < 2035,30th < 2035 < d222,East,,,512.5652399244884,-192.0
30th < 2035,30th < 2035 < d222,West,,188.16,196.30413400033203,
30th < 2035,30th < 2035 < d223,East,,,459.5583067314796,-192.0
30th < 2035,30th < 2035 < d223,West,,188.16,163.20385041089253,
30th < 2035,30th < 2035 < d224,East,,,267.42114970531685,-192.0
30th < 2035,30th < 2035 < d224,West,,188.16,,
30th < 2035,30th < 2035 < d225,East,,,13.389297341923715,-3.67732769047619
30th < 2035,30th < 2035 < d225,West,,3.603781136666666,,
30th < 2035,30th < 2035 < d226,East,,,181.71888386330514,-123.91104198986078
30th < 2035,30th < 2035 < d226,West,,121.43282115006356,,
30th < 2035,30th < 2035 < d227,East,,,317.53708929625975,-192.0
30th < 2035,30th < 2035 < d227,West,,188.16,,
30th < 2035,30th < 2035 < d228,East,,,392.77506487609963,-192.0
30th < 2035,30th < 2035 < d228,West,,188.16,120.3627819313075,
30th < 2035,30th < 2035 < d229,East,,,394.63378377989716,-192.0
30th < 2035,30th < 2035 < d229,West,,188.16,131.26052964758065,
30th < 2035,30th < 2035 < d230,East,,,402.65516699765624,-192.0
30th < 2035,30th < 2035 < d230,West,,188.16,168.7899539924854,
30th < 2035,30th < 2035 < d231,East,,,728.5378789233054,-192.0
30th < 2035,30th < 2035 < d231,West,,188.16,480.0831293937558,
30th < 2035,30th < 2035 < d232,East,,,888.7151042547418,-192.0
30th < 2035,30th < 2035 < d232,West,,188.16,591.3671216042393,
30th < 2035,30th < 2035 < d233,East,,,695.8919418366858,-192.0
30th < 2035,30th < 2035 < d233,West,,188.16,540.75525080902,
30th < 2035,30th < 2035 < d234,East,,,264.2545464001683,-192.0
30th < 2035,30th < 2035 < d234,West,,188.16,,
30th < 2035,30th < 2035 < d238,East,,,0.8977376908134288,
30th < 2035,30th < 2035 < d239,East,,,366.9672264885112,-192.0
30th < 2035,30th < 2035 < d239,West,,188.16,150.0884361841579,
30th < 2035,30th < 2035 < d240,East,,,743.6002019020061,-192.0
30th < 2035,30th < 2035 < d240,West,,188.16,663.3005396536103,
30th < 2035,30th < 2035 < d241,East,,,606.2924960210017,-192.0
30th < 2035,30th < 2035 < d241,West,,188.16,326.0871698934714,
30th < 2035,30th < 2035 < d242,East,,,314.58978034364293,-192.0
30th < 2035,30th < 2035 < d242,West,,188.16,65.29049313272995,
30th < 2035,30th < 2035 < d243,East,,,379.6774911102989,-192.0
30th < 2035,30th < 2035 < d243,West,,188.16,,
30th < 2035,30th < 2035 < d244,East,,,246.13864080628164,-192.0
30th < 2035,30th < 2035 < d244,West,,188.16,,
30th < 2035,30th < 2035 < d245,East,,,460.991110019506,-192.0
30th < 2035,30th < 2035 < d245,West,,188.16,82.53660153101526,
30th < 2035,30th < 2035 < d246,East,,,769.34314484225,-192.0
30th < 2035,30th < 2035 < d246,West,,188.16,648.9001310574762,
30th < 2035,30th < 2035 < d247,East,,,466.2345841082663,-192.0
30th < 2035,30th < 2035 < d247,West,,188.16,527.7994707519199,
30th < 2035,30th < 2035 < d248,East,,,159.63115559054566,-118.56691393145822
30th < 2035,30th < 2035 < d248,West,,116.19557565282905,,
30th < 2035,30th < 2035 < d250,East,,,502.56918637863515,-192.0
30th < 2035,30th < 2035 < d250,West,,188.16,34.55926600957123,
30th < 2035,30th < 2035 < d251,East,,,677.6048462499821,-192.0
30th < 2035,30th < 2035 < d251,West,,188.16,270.01138663793495,
30th < 2035,30th < 2035 < d252,East,,,343.08814249362524,-192.0
30th < 2035,30th < 2035 < d252,West,,188.16,40.733987022696006,
30th < 2035,30th < 2035 < d253,East,,,278.57349345138795,-192.0
30th < 2035,30th < 2035 < d253,West,,188.16,23.108639175271687,
30th < 2035,30th < 2035 < d254,East,,,427.02173778926016,-192.0
30th < 2035,30th < 2035 < d254,West,,188.16,163.66954212582567,
30th < 2035,30th < 2035 < d255,East,,,355.99348514478004,-192.0
30th < 2035,30th < 2035 < d255,West,,188.16,22.012738799570737,
30th < 2035,30th < 2035 < d256,East,,,256.33996290605285,-192.0
30th < 2035,30th < 2035 < d256,West,,188.16,74.99616712854869,
30th < 2035,30th < 2035 < d257,East,,,4.77950981999054,
30th < 2035,30th < 2035 < d261,East,,,233.06424165908743,-192.0
30th < 2035,30th < 2035 < d261,West,,188.16,,
30th < 2035,30th < 2035 < d262,East,,,368.5081833085015,-192.0
30th < 2035,30th < 2035 < d262,West,,188.16,100.19322923805736,
30th < 2035,30th < 2035 < d263,East,,,413.96128248935065,-192.0
30th < 2035,30th < 2035 < d263,West,,188.16,394.5285037551244,
30th < 2035,30th < 2035 < d264,East,,,721.6266514255483,-192.0
30th < 2035,30th < 2035 < d264,West,,188.16,481.3183133460814,
30th < 2035,30th < 2035 < d265,East,,,224.8349809672934,-65.26918934388077
30th < 2035,30th < 2035 < d265,West,,63.96380555700315,,
30th < 2035,30th < 2035 < d266,East,,,713.363125086351,-192.0
30th < 2035,30th < 2035 < d266,West,,188.16,96.26104598439255,
30th < 2035,30th < 2035 < d267,East,,,646.3259188017446,-192.0
30th < 2035,30th < 2035 < d267,West,,188.16,432.4880596111945,
30th < 2035,30th < 2035 < d268,East,,,1120.3379142651731,-192.0
30th < 2035,30th < 2035 < d268,West,,188.16,645.9290030969297,
30th < 2035,30th < 2035 < d269,East,,,539.2938726264009,-192.0
30th < 2035,30th < 2035 < d269,West,,188.16,92.841290427703,
30th < 2035,30th < 2035 < d271,East,,,100.8533998905092,
30th < 2035,30th < 2035 < d272,East,,,234.55363871565464,
30th < 2035,30th < 2035 < d273,East,,,255.6307173458247,
30th < 2035,30th < 2035 < d274,East,,,363.6658366905901,-46.63649981168171
30th < 2035,30th < 2035 < d274,West,,45.70376981544807,,
30th < 2035,30th < 2035 < d275,East,,,623.2029083721291,-192.0
30th < 2035,30th < 2035 < d275,West,,188.16,111.46530243538568,
30th < 2035,30th < 2035 < d276,East,,,330.99128927840724,-192.0
30th < 2035,30th < 2035 < d276,West,,188.16,93.17132209339661,
30th < 2035,30th < 2035 < d277,East,,,474.9570176320051,-192.0
30th < 2035,30th < 2035 < d277,West,,188.16,16.810261082082572,
30th < 2035,30th < 2035 < d278,East,,,609.4486869632789,-192.0
30th < 2035,30th < 2035 < d278,West,,188.16,104.8583131353957,
30th < 2035,30th < 2035 < d279,East,,,328.221309276185,-192.0
30th < 2035,30th < 2035 < d279,West,,188.16,,
