timestep_superordinate_dispatch,region_dispatch,technology,carrier,variable,value
30th < 2040,East,solar < rooftop < photovoltaic,electricity,capaStSize,9.58747605177284
30th < 2040,West,solar < rooftop < photovoltaic,electricity,capaStSize,167.3836859399283
10th < 2020,East,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
20th < 2025,East,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
20th < 2030,East,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
10th < 2020,West,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
20th < 2025,West,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
20th < 2030,West,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
30th < 2035,East,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
30th < 2035,West,solar < rooftop < photovoltaic,electricity,commCapaStSize,42.54753892741681
30th < 2040,East,solar < rooftop < photovoltaic,electricity,commCapaStSize,9.58747605177284
30th < 2040,West,solar < rooftop < photovoltaic,electricity,commCapaStSize,167.38368593992828
10th < 2020,East,fuelCell,none,expConv,0.0
10th < 2020,West,fuelCell,none,expConv,0.0
20th < 2025,East,fuelCell,none,expConv,0.0
20th < 2025,West,fuelCell,none,expConv,0.0
20th < 2030,East,fuelCell,none,expConv,0.0
20th < 2030,West,fuelCell,none,expConv,0.0
30th < 2035,East,fuelCell,none,expConv,0.0
30th < 2035,West,fuelCell,none,expConv,0.0
30th < 2040,East,fuelCell,none,expConv,0.0
30th < 2040,West,fuelCell,none,expConv,0.0
10th < 2020,East,fuelCell,none,capaConv,0.0
20th < 2025,East,fuelCell,none,capaConv,0.0
10th < 2020,West,fuelCell,none,capaConv,0.0
20th < 2025,West,fuelCell,none,capaConv,0.0
20th < 2030,East,fuelCell,none,capaConv,0.0
20th < 2030,West,fuelCell,none,capaConv,0.0
30th < 2035,East,fuelCell,none,capaConv,0.0
30th < 2035,West,fuelCell,none,capaConv,0.0
30th < 2040,East,fuelCell,none,capaConv,0.0
30th < 2040,West,fuelCell,none,capaConv,0.0
10th < 2020,East,fuelCell,none,commCapaConv,0.0
20th < 2025,East,fuelCell,none,commCapaConv,0.0
10th < 2020,West,fuelCell,none,commCapaConv,0.0
20th < 2025,West,fuelCell,none,commCapaConv,0.0
20th < 2030,East,fuelCell,none,commCapaConv,0.0
20th < 2030,West,fuelCell,none,commCapaConv,0.0
30th < 2035,East,fuelCell,none,commCapaConv,0.0
30th < 2035,West,fuelCell,none,commCapaConv,0.0
30th < 2040,East,fuelCell,none,commCapaConv,0.0
30th < 2040,West,fuelCell,none,commCapaConv,0.0
10th < 2020,East < EastNorth,wind < onshore < lowFLH,none,expConv,0.0
10th < 2020,East < EastSouth,wind < onshore < lowFLH,none,expConv,0.0
10th < 2020,West < WestNorth,wind < onshore < lowFLH,none,expConv,0.0
10th < 2020,West < WestSouth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2025,East < EastNorth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2025,East < EastSouth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2025,West < WestNorth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2025,West < WestSouth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2030,East < EastNorth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2030,East < EastSouth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2030,West < WestNorth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2030,West < WestSouth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2035,East < EastNorth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2035,East < EastSouth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2035,West < WestNorth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2035,West < WestSouth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2040,East < EastNorth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2040,East < EastSouth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2040,West < WestNorth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2040,West < WestSouth,wind < onshore < lowFLH,none,expConv,0.0
10th < 2020,East < EastNorth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2025,East < EastNorth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2030,East < EastNorth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2035,East < EastNorth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2040,East < EastNorth,wind < onshore < lowFLH,none,capaConv,0.0
10th < 2020,East < EastSouth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2025,East < EastSouth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2030,East < EastSouth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2035,East < EastSouth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2040,East < EastSouth,wind < onshore < lowFLH,none,capaConv,0.0
10th < 2020,West < WestNorth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2025,West < WestNorth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2030,West < WestNorth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2035,West < WestNorth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2040,West < WestNorth,wind < onshore < lowFLH,none,capaConv,0.0
10th < 2020,West < WestSouth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2025,West < WestSouth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2030,West < WestSouth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2035,West < WestSouth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2040,West < WestSouth,wind < onshore < lowFLH,none,capaConv,0.0
10th < 2020,East < EastNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2025,East < EastNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2030,East < EastNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2035,East < EastNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2040,East < EastNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
10th < 2020,East < EastSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2025,East < EastSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2030,East < EastSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2035,East < EastSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2040,East < EastSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
10th < 2020,West < WestNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2025,West < WestNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2030,West < WestNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2035,West < WestNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2040,West < WestNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
10th < 2020,West < WestSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2025,West < WestSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2030,West < WestSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2035,West < WestSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2040,West < WestSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
10th < 2020,East,heatpump < ground < network,none,expConv,5.262165529689005
10th < 2020,West,heatpump < ground < network,none,expConv,1.6899971548714978
20th < 2025,East,heatpump < ground < network,none,expConv,0.0
20th < 2025,West,heatpump < ground < network,none,expConv,0.029626201560940726
20th < 2030,East,heatpump < ground < network,none,expConv,0.02643288061840547
20th < 2030,West,heatpump < ground < network,none,expConv,0.0
30th < 2035,East,heatpump < ground < network,none,expConv,0.0955142970710583
30th < 2035,West,heatpump < ground < network,none,expConv,0.0
30th < 2040,East,heatpump < ground < network,none,expConv,1.301790490365632
30th < 2040,West,heatpump < ground < network,none,expConv,0.15255591630871407
10th < 2020,East,heatpump < ground < network,none,capaConv,5.262165529689005
20th < 2025,East,heatpump < ground < network,none,capaConv,5.262165529689005
20th < 2030,East,heatpump < ground < network,none,capaConv,5.288598410307411
30th < 2035,East,heatpump < ground < network,none,capaConv,5.384112707378469
30th < 2040,East,heatpump < ground < network,none,capaConv,6.685903197744102
10th < 2020,West,heatpump < ground < network,none,capaConv,1.6899971548714978
20th < 2025,West,heatpump < ground < network,none,capaConv,1.7196233564324386
20th < 2030,West,heatpump < ground < network,none,capaConv,1.7196233564324386
30th < 2035,West,heatpump < ground < network,none,capaConv,1.7196233564324386
30th < 2040,West,heatpump < ground < network,none,capaConv,1.8721792727411524
10th < 2020,East,heatpump < ground < network,none,commCapaConv,5.262165529689005
20th < 2025,East,heatpump < ground < network,none,commCapaConv,5.262165529689005
20th < 2030,East,heatpump < ground < network,none,commCapaConv,5.288598410307411
30th < 2035,East,heatpump < ground < network,none,commCapaConv,5.384112707378469
30th < 2040,East,heatpump < ground < network,none,commCapaConv,6.685903197744102
10th < 2020,West,heatpump < ground < network,none,commCapaConv,1.6899971548714978
20th < 2025,West,heatpump < ground < network,none,commCapaConv,1.7196233564324386
20th < 2030,West,heatpump < ground < network,none,commCapaConv,1.7196233564324386
30th < 2035,West,heatpump < ground < network,none,commCapaConv,1.7196233564324386
30th < 2040,West,heatpump < ground < network,none,commCapaConv,1.8721792727411526
10th < 2020,East < EastNorth,wind < onshore < highFLH,none,expConv,31.28605079260593
10th < 2020,East < EastSouth,wind < onshore < highFLH,none,expConv,28.452387879200472
10th < 2020,West < WestNorth,wind < onshore < highFLH,none,expConv,65.0
10th < 2020,West < WestSouth,wind < onshore < highFLH,none,expConv,47.32371709549578
20th < 2025,East < EastNorth,wind < onshore < highFLH,none,expConv,0.0
20th < 2025,East < EastSouth,wind < onshore < highFLH,none,expConv,0.0
20th < 2025,West < WestNorth,wind < onshore < highFLH,none,expConv,0.0
20th < 2025,West < WestSouth,wind < onshore < highFLH,none,expConv,1.5103082085367272
20th < 2030,East < EastNorth,wind < onshore < highFLH,none,expConv,0.0
20th < 2030,East < EastSouth,wind < onshore < highFLH,none,expConv,5.643928081482659
20th < 2030,West < WestNorth,wind < onshore < highFLH,none,expConv,0.0
20th < 2030,West < WestSouth,wind < onshore < highFLH,none,expConv,7.901018327977365
30th < 2035,East < EastNorth,wind < onshore < highFLH,none,expConv,41.387827909855595
30th < 2035,East < EastSouth,wind < onshore < highFLH,none,expConv,5.651902921690352
30th < 2035,West < WestNorth,wind < onshore < highFLH,none,expConv,0.0
30th < 2035,West < WestSouth,wind < onshore < highFLH,none,expConv,3.2649563679901252
30th < 2040,East < EastNorth,wind < onshore < highFLH,none,expConv,2.3261212975384735
30th < 2040,East < EastSouth,wind < onshore < highFLH,none,expConv,0.2517811176265184
30th < 2040,West < WestNorth,wind < onshore < highFLH,none,expConv,0.0
30th < 2040,West < WestSouth,wind < onshore < highFLH,none,expConv,0.0
10th < 2020,East < EastNorth,wind < onshore < highFLH,none,capaConv,31.28605079260593
20th < 2025,East < EastNorth,wind < onshore < highFLH,none,capaConv,31.28605079260593
20th < 2030,East < EastNorth,wind < onshore < highFLH,none,capaConv,31.28605079260593
30th < 2035,East < EastNorth,wind < onshore < highFLH,none,capaConv,72.67387870246152
30th < 2040,East < EastNorth,wind < onshore < highFLH,none,capaConv,75.0
10th < 2020,East < EastSouth,wind < onshore < highFLH,none,capaConv,28.452387879200472
20th < 2025,East < EastSouth,wind < onshore < highFLH,none,capaConv,28.452387879200472
20th < 2030,East < EastSouth,wind < onshore < highFLH,none,capaConv,34.09631596068313
30th < 2035,East < EastSouth,wind < onshore < highFLH,none,capaConv,39.74821888237348
30th < 2040,East < EastSouth,wind < onshore < highFLH,none,capaConv,40.0
10th < 2020,West < WestNorth,wind < onshore < highFLH,none,capaConv,65.0
20th < 2025,West < WestNorth,wind < onshore < highFLH,none,capaConv,65.0
20th < 2030,West < WestNorth,wind < onshore < highFLH,none,capaConv,65.0
30th < 2035,West < WestNorth,wind < onshore < highFLH,none,capaConv,65.0
30th < 2040,West < WestNorth,wind < onshore < highFLH,none,capaConv,65.0
10th < 2020,West < WestSouth,wind < onshore < highFLH,none,capaConv,47.32371709549578
20th < 2025,West < WestSouth,wind < onshore < highFLH,none,capaConv,48.834025304032515
20th < 2030,West < WestSouth,wind < onshore < highFLH,none,capaConv,56.73504363200988
30th < 2035,West < WestSouth,wind < onshore < highFLH,none,capaConv,60.0
30th < 2040,West < WestSouth,wind < onshore < highFLH,none,capaConv,60.0
10th < 2020,East < EastNorth,wind < onshore < highFLH,none,commCapaConv,31.28605079260593
20th < 2025,East < EastNorth,wind < onshore < highFLH,none,commCapaConv,31.28605079260593
20th < 2030,East < EastNorth,wind < onshore < highFLH,none,commCapaConv,31.28605079260593
30th < 2035,East < EastNorth,wind < onshore < highFLH,none,commCapaConv,72.67387870246152
30th < 2040,East < EastNorth,wind < onshore < highFLH,none,commCapaConv,75.0
10th < 2020,East < EastSouth,wind < onshore < highFLH,none,commCapaConv,28.45238787920047
20th < 2025,East < EastSouth,wind < onshore < highFLH,none,commCapaConv,28.45238787920047
20th < 2030,East < EastSouth,wind < onshore < highFLH,none,commCapaConv,34.09631596068313
30th < 2035,East < EastSouth,wind < onshore < highFLH,none,commCapaConv,39.74821888237348
30th < 2040,East < EastSouth,wind < onshore < highFLH,none,commCapaConv,40.0
10th < 2020,West < WestNorth,wind < onshore < highFLH,none,commCapaConv,65.0
20th < 2025,West < WestNorth,wind < onshore < highFLH,none,commCapaConv,65.0
20th < 2030,West < WestNorth,wind < onshore < highFLH,none,commCapaConv,65.0
30th < 2035,West < WestNorth,wind < onshore < highFLH,none,commCapaConv,65.0
30th < 2040,West < WestNorth,wind < onshore < highFLH,none,commCapaConv,65.0
10th < 2020,West < WestSouth,wind < onshore < highFLH,none,commCapaConv,47.32371709549578
20th < 2025,West < WestSouth,wind < onshore < highFLH,none,commCapaConv,48.83402530403251
20th < 2030,West < WestSouth,wind < onshore < highFLH,none,commCapaConv,56.73504363200988
30th < 2035,West < WestSouth,wind < onshore < highFLH,none,commCapaConv,60.0
30th < 2040,West < WestSouth,wind < onshore < highFLH,none,commCapaConv,60.0
10th < 2020,East,autoReforming,electricity,use,-0.0
10th < 2020,East,autoReforming,gas < naturalGas,use,-0.0
20th < 2025,East,autoReforming,electricity,use,-0.0
20th < 2025,East,autoReforming,gas < naturalGas,use,-0.0
20th < 2030,East,autoReforming,electricity,use,-0.0
20th < 2030,East,autoReforming,gas < naturalGas,use,-0.0
30th < 2035,East,autoReforming,electricity,use,-0.0
30th < 2035,East,autoReforming,gas < naturalGas,use,-0.0
10th < 2020,West,autoReforming,electricity,use,-0.0
10th < 2020,West,autoReforming,gas < naturalGas,use,-0.0
20th < 2025,West,autoReforming,electricity,use,-0.0
20th < 2025,West,autoReforming,gas < naturalGas,use,-0.0
20th < 2030,West,autoReforming,electricity,use,-0.0
20th < 2030,West,autoReforming,gas < naturalGas,use,-0.0
30th < 2035,West,autoReforming,electricity,use,-0.0
30th < 2035,West,autoReforming,gas < naturalGas,use,-0.0
30th < 2040,East,autoReforming,electricity,use,-0.0
30th < 2040,East,autoReforming,gas < naturalGas,use,-0.0
30th < 2040,West,autoReforming,electricity,use,-0.0
30th < 2040,West,autoReforming,gas < naturalGas,use,-0.0
10th < 2020,East,coalPlant,coal,use,-38.76775379180896
20th < 2025,East,coalPlant,coal,use,-0.0
20th < 2030,East,coalPlant,coal,use,-0.0
10th < 2020,East,heatpump < air,electricity,use,-29.730175423907518
20th < 2025,East,heatpump < air,electricity,use,-29.4787398469492
20th < 2030,East,heatpump < air,electricity,use,-27.57945345812039
30th < 2035,East,heatpump < air,electricity,use,-23.53171173238959
30th < 2040,East,heatpump < air,electricity,use,-12.936293996147434
10th < 2020,West,heatpump < air,electricity,use,-21.18733835370873
20th < 2025,West,heatpump < air,electricity,use,-19.97685785493375
20th < 2030,West,heatpump < air,electricity,use,-17.942547574273274
30th < 2035,West,heatpump < air,electricity,use,-13.476363988370744
30th < 2040,West,heatpump < air,electricity,use,-6.401702928544508
10th < 2020,East,methanation,gas < hydrogen,use,-0.0
20th < 2025,East,methanation,gas < hydrogen,use,-0.0
20th < 2030,East,methanation,gas < hydrogen,use,-0.0
30th < 2035,East,methanation,gas < hydrogen,use,-0.0
30th < 2040,East,methanation,gas < hydrogen,use,-23.8889802985357
10th < 2020,West,methanation,gas < hydrogen,use,-0.0
20th < 2025,West,methanation,gas < hydrogen,use,-0.0
20th < 2030,West,methanation,gas < hydrogen,use,-0.0
30th < 2035,West,methanation,gas < hydrogen,use,-0.0
30th < 2040,West,methanation,gas < hydrogen,use,-2.223456624650848
10th < 2020,East,heatpump < ground < individual,electricity,use,-55.68609942372175
20th < 2025,East,heatpump < ground < individual,electricity,use,-53.024268001569126
20th < 2030,East,heatpump < ground < individual,electricity,use,-50.85067057298523
30th < 2035,East,heatpump < ground < individual,electricity,use,-48.9573168498625
30th < 2040,East,heatpump < ground < individual,electricity,use,-37.36919251007228
10th < 2020,West,heatpump < ground < individual,electricity,use,-45.912246689693426
20th < 2025,West,heatpump < ground < individual,electricity,use,-43.66088567031178
